498.27,1.4573e-07,4.9836e-08,1.5582e-08,4.4095e-09,1.1163e-09,2.4949e-10,4.8471e-11,8.0412e-12,1.1157e-12
498.26,1.4693e-07,5.027e-08,1.5725e-08,4.4523e-09,1.1278e-09,2.5221e-10,4.9031e-11,8.1401e-12,1.1304e-12
498.24,1.4815e-07,5.0707e-08,1.5869e-08,4.4955e-09,1.1394e-09,2.5495e-10,4.9598e-11,8.2402e-12,1.1452e-12
498.23,1.4937e-07,5.1149e-08,1.6015e-08,4.5391e-09,1.1511e-09,2.5773e-10,5.0171e-11,8.3416e-12,1.1602e-12
498.22,1.5061e-07,5.1594e-08,1.6162e-08,4.5831e-09,1.1629e-09,2.6053e-10,5.0751e-11,8.4441e-12,1.1754e-12
498.21,1.5185e-07,5.2043e-08,1.6311e-08,4.6276e-09,1.1748e-09,2.6337e-10,5.1337e-11,8.5479e-12,1.1908e-12
498.19,1.531e-07,5.2495e-08,1.646e-08,4.6725e-09,1.1869e-09,2.6623e-10,5.193e-11,8.6529e-12,1.2064e-12
498.18,1.5437e-07,5.2952e-08,1.6611e-08,4.7178e-09,1.1991e-09,2.6913e-10,5.253e-11,8.7592e-12,1.2222e-12
498.17,1.5564e-07,5.3412e-08,1.6764e-08,4.7635e-09,1.2114e-09,2.7205e-10,5.3136e-11,8.8668e-12,1.2382e-12
498.16,1.5692e-07,5.3877e-08,1.6918e-08,4.8097e-09,1.2238e-09,2.7501e-10,5.375e-11,8.9757e-12,1.2544e-12
498.14,1.5822e-07,5.4345e-08,1.7073e-08,4.8563e-09,1.2363e-09,2.78e-10,5.437e-11,9.0859e-12,1.2708e-12
498.13,1.5952e-07,5.4817e-08,1.7229e-08,4.9033e-09,1.249e-09,2.8102e-10,5.4998e-11,9.1975e-12,1.2875e-12
498.12,1.6084e-07,5.5293e-08,1.7387e-08,4.9508e-09,1.2618e-09,2.8407e-10,5.5632e-11,9.3104e-12,1.3043e-12
498.11,1.6217e-07,5.5774e-08,1.7546e-08,4.9987e-09,1.2748e-09,2.8716e-10,5.6274e-11,9.4246e-12,1.3214e-12
498.09,1.635e-07,5.6258e-08,1.7707e-08,5.0471e-09,1.2878e-09,2.9028e-10,5.6923e-11,9.5402e-12,1.3387e-12
498.08,1.6485e-07,5.6747e-08,1.7869e-08,5.096e-09,1.301e-09,2.9343e-10,5.7579e-11,9.6573e-12,1.3562e-12
498.07,1.6621e-07,5.7239e-08,1.8033e-08,5.1453e-09,1.3143e-09,2.9662e-10,5.8243e-11,9.7757e-12,1.3739e-12
498.06,1.6758e-07,5.7736e-08,1.8198e-08,5.1951e-09,1.3278e-09,2.9984e-10,5.8914e-11,9.8956e-12,1.3918e-12
498.04,1.6896e-07,5.8237e-08,1.8365e-08,5.2453e-09,1.3414e-09,3.0309e-10,5.9593e-11,1.0017e-11,1.41e-12
498.03,1.7035e-07,5.8742e-08,1.8533e-08,5.2961e-09,1.3551e-09,3.0638e-10,6.028e-11,1.014e-11,1.4285e-12
498.02,1.7175e-07,5.9252e-08,1.8703e-08,5.3473e-09,1.369e-09,3.097e-10,6.0974e-11,1.0264e-11,1.4471e-12
498.01,1.7317e-07,5.9766e-08,1.8874e-08,5.399e-09,1.383e-09,3.1306e-10,6.1676e-11,1.039e-11,1.466e-12
498,1.7459e-07,6.0284e-08,1.9046e-08,5.4512e-09,1.3971e-09,3.1645e-10,6.2386e-11,1.0517e-11,1.4852e-12
497.98,1.7603e-07,6.0807e-08,1.9221e-08,5.5038e-09,1.4114e-09,3.1989e-10,6.3104e-11,1.0646e-11,1.5045e-12
497.97,1.7748e-07,6.1334e-08,1.9396e-08,5.557e-09,1.4258e-09,3.2335e-10,6.3831e-11,1.0776e-11,1.5242e-12
497.96,1.7894e-07,6.1865e-08,1.9574e-08,5.6107e-09,1.4404e-09,3.2686e-10,6.4565e-11,1.0908e-11,1.5441e-12
497.95,1.8041e-07,6.2401e-08,1.9753e-08,5.6649e-09,1.4551e-09,3.304e-10,6.5308e-11,1.1041e-11,1.5642e-12
497.93,1.8189e-07,6.2942e-08,1.9933e-08,5.7196e-09,1.47e-09,3.3398e-10,6.6059e-11,1.1177e-11,1.5846e-12
497.92,1.8339e-07,6.3487e-08,2.0115e-08,5.7748e-09,1.485e-09,3.3759e-10,6.6819e-11,1.1313e-11,1.6053e-12
497.91,1.8489e-07,6.4037e-08,2.0299e-08,5.8305e-09,1.5002e-09,3.4125e-10,6.7587e-11,1.1452e-11,1.6262e-12
497.9,1.8641e-07,6.4591e-08,2.0484e-08,5.8868e-09,1.5155e-09,3.4494e-10,6.8364e-11,1.1592e-11,1.6474e-12
497.88,1.8794e-07,6.515e-08,2.0671e-08,5.9436e-09,1.531e-09,3.4868e-10,6.915e-11,1.1733e-11,1.6689e-12
497.87,1.8949e-07,6.5714e-08,2.086e-08,6.0009e-09,1.5466e-09,3.5245e-10,6.9944e-11,1.1877e-11,1.6906e-12
497.86,1.9104e-07,6.6282e-08,2.1051e-08,6.0588e-09,1.5624e-09,3.5626e-10,7.0748e-11,1.2022e-11,1.7127e-12
497.85,1.9261e-07,6.6856e-08,2.1243e-08,6.1172e-09,1.5784e-09,3.6012e-10,7.156e-11,1.2169e-11,1.735e-12
497.83,1.9419e-07,6.7434e-08,2.1436e-08,6.1762e-09,1.5945e-09,3.6401e-10,7.2382e-11,1.2318e-11,1.7576e-12
497.82,1.9579e-07,6.8017e-08,2.1632e-08,6.2357e-09,1.6107e-09,3.6795e-10,7.3213e-11,1.2468e-11,1.7804e-12
497.81,1.9739e-07,6.8605e-08,2.1829e-08,6.2958e-09,1.6271e-09,3.7192e-10,7.4053e-11,1.262e-11,1.8036e-12
497.8,1.9901e-07,6.9198e-08,2.2028e-08,6.3565e-09,1.6437e-09,3.7594e-10,7.4903e-11,1.2774e-11,1.8271e-12
