572.46,4.9847e-47,1.0846e-58,1.3105e-49,0.00037376,0.067924,0.0013887,5.6189e-06
572.13,6.9527e-47,1.8333e-58,2.1231e-49,0.00039401,0.06872,0.0012027,4.455e-06
571.79,9.6962e-47,3.0974e-58,3.4377e-49,0.00041528,0.069504,0.0010389,3.5228e-06
571.46,1.352e-46,5.2307e-58,5.5638e-49,0.00043759,0.070277,0.00089516,2.7782e-06
571.13,1.8848e-46,8.8289e-58,8.9996e-49,0.00046098,0.071036,0.00076931,2.1852e-06
570.8,2.6274e-46,1.4897e-57,1.4551e-48,0.00048553,0.071783,0.00065942,1.714e-06
570.46,3.662e-46,2.5125e-57,2.3516e-48,0.00051126,0.072516,0.00056376,1.3409e-06
570.13,5.1031e-46,4.2357e-57,3.7986e-48,0.00053823,0.073234,0.00048072,1.0461e-06
569.8,7.1103e-46,7.1373e-57,6.1328e-48,0.0005665,0.073937,0.00040884,8.1388e-07
569.46,9.9054e-46,1.2022e-56,9.8965e-48,0.0005961,0.074625,0.00034679,6.3149e-07
569.13,1.3797e-45,2.0239e-56,1.5962e-47,0.00062712,0.075295,0.00029338,4.8864e-07
568.8,1.9215e-45,3.4058e-56,2.5732e-47,0.00065958,0.075949,0.00024755,3.7706e-07
568.47,2.6754e-45,5.7281e-56,4.1457e-47,0.00069356,0.076584,0.00020832,2.9017e-07
568.13,3.7248e-45,9.6305e-56,6.6764e-47,0.00072913,0.077202,0.00017484,2.2268e-07
567.8,5.1849e-45,1.6184e-55,1.0746e-46,0.00076634,0.0778,0.00014635,1.7041e-07
567.47,7.2162e-45,2.7184e-55,1.7289e-46,0.00080525,0.078379,0.00012217,1.3004e-07
567.13,1.0042e-44,4.564e-55,2.7799e-46,0.00084594,0.078937,0.00010172,9.8965e-08
566.8,1.3971e-44,7.659e-55,4.4677e-46,0.00088847,0.079475,8.4457e-05,7.5102e-08
566.47,1.9435e-44,1.2847e-54,7.1764e-46,0.00093292,0.079991,6.9935e-05,5.6832e-08
566.13,2.7031e-44,2.1538e-54,1.1521e-45,0.00097935,0.080485,5.7753e-05,4.2886e-08
565.8,3.7587e-44,3.6089e-54,1.8485e-45,0.0010278,0.080957,4.7565e-05,3.2272e-08
565.47,5.226e-44,6.0447e-54,2.9645e-45,0.0010785,0.081406,3.9066e-05,2.4214e-08
565.14,7.2648e-44,1.012e-53,4.7518e-45,0.0011313,0.081831,3.1997e-05,1.8117e-08
564.8,1.0097e-43,1.6933e-53,7.6125e-45,0.0011865,0.082232,2.6135e-05,1.3516e-08
564.47,1.4032e-43,2.8321e-53,1.2189e-44,0.001244,0.082609,2.1288e-05,1.0055e-08
564.14,1.9496e-43,4.7344e-53,1.9505e-44,0.001304,0.082961,1.7292e-05,7.4584e-09
563.8,2.7083e-43,7.9105e-53,3.1197e-44,0.0013665,0.083288,1.4007e-05,5.5164e-09
563.47,3.7615e-43,1.3211e-52,4.987e-44,0.0014317,0.083589,1.1315e-05,4.0682e-09
563.14,5.2232e-43,2.2049e-52,7.9668e-44,0.0014996,0.083863,9.1143e-06,2.9917e-09
562.8,7.2519e-43,3.6785e-52,1.2721e-43,0.0015704,0.084112,7.321e-06,2.1935e-09
